TimeStamps,Accident,Accident,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Pitch,Roll,Yaw
23.38,0,1,-3.7828386,0.62009823,12.227188,0.19058995,0.61269784,0.0030543262,2.7737554067495584,17.17021727018219,0.15991230729199707
23.400000000000002,0,1,-1.5634137,4.9344497,15.303738,-0.33353242,0.24862215,-0.24617869,17.78441220475216,5.553395679931075,0.1549887334919963
23.42,0,1,3.0765493,5.023035,8.3821,0.5729916,-0.029932396,-0.06352998,29.360407550870672,-17.475857919451418,0.15371813389199632
23.44,1,1,-3.1316159,0.82599956,12.672509,0.4538729,0.6407976,-0.13500121,3.6206759370476425,13.85251206953868,0.15101810969199636
23.46,0,1,-0.33518824,2.966416,15.373169,-0.39522982,0.29993483,-0.19364429,10.919065018467057,1.226431618515807,0.14714522389199644
23.48,0,1,0.7469909,7.098808,11.616667,-0.3463606,0.5119051,-0.24251351,31.37603707963744,-3.140639312185367,0.14229495369199655
23.5,0,1,-2.3415294,-1.1707647,10.594342,0.4550946,0.38362336,-0.07696902,-6.158639408797516,12.38991085849498,0.1407555732919966
23.52,0,1,0.12928689,-0.088585466,11.312603,-0.014049901,-0.030543262,-0.24129178,-0.4486269141086565,-0.6547603222431646,0.13592973769199668
23.54,1,1,-1.8626889,0.41180268,8.9758625,-0.35002577,-0.037873644,-0.6426302,2.5721007080591347,11.7117506354888,0.12307713369199695
23.56,0,0,0.22984336,3.3279405,4.297592,-0.22602014,-0.02443461,-0.4111123,37.7136408353642,-2.4213508988407266,0.11485488769199713
23.580000000000002,0,0,3.095703,0.9959879,3.6631286,0.5900958,-0.19364429,0.18142697,11.73182092241321,-39.196969338878674,0.11848342709199769
23.6,0,1,-0.09816227,-4.187459,16.038757,-0.6236934,0.008552114,-0.27855456,-14.632101655308327,0.339290987928065,0.11291233589199781
23.62,1,0,-1.0007763,3.4332852,6.3422403,0.14172074,0.12095132,-0.73364913,28.134314856357012,7.900334264258343,0.09823935329199812
23.64,0,0,1.7812861,1.4891934,2.9376855,0.21319197,-0.35308012,-0.32070425,23.435106377629715,-28.406085009205416,0.09182526829199826
23.66,0,1,-0.031124622,-2.5330653,12.483368,-0.16920967,-0.070249505,-0.040927973,-11.470412655003647,0.1400013750939793,0.09100670883199828
23.68,0,1,-4.1060557,-0.15322891,7.237672,-0.14049901,-0.15454891,-0.33292156,-1.0549320304606944,29.561477617066124,0.08434827763199843
23.7,0,1,1.0654198,-1.1803415,8.070854,-0.0580322,-0.119729586,-0.42394048,-8.249801314664795,-7.4417771829654,0.07586946803199861
23.72,0,1,-0.93613285,3.9121256,6.9503675,0.26816985,0.061086524,-0.106901415,29.154044565985995,6.69432705751437,0.07373143973199865
23.740000000000002,0,1,-1.1180922,-0.22984336,9.981427,0.13988814,-0.3145956,0.12705997,-1.3109266268116586,6.389792688023265,0.07627263913199905
23.76,1,1,-1.1803415,-0.25378537,8.480263,-0.88270026,-0.5717699,-0.23335053,-1.6977986857426945,7.920412601142988,0.07160562853199916
23.78,0,0,-1.8052281,3.371036,2.5761611,-0.076358154,-0.020158553,-0.25900686,46.980349529132745,23.04929448588911,0.06642549133199926
23.8,1,0,1.1013328,-3.8522706,5.741296,0.8313876,-0.3231477,0.25473082,-33.383335322646616,-9.050708352218152,0.07152010773199916
23.82,0,1,0.19393034,-3.335123,19.177555,0.06841691,-0.34697145,0.118507855,-9.865011001274796,-0.5708089423198158,0.0738902648319991
23.84,0,1,-2.5881321,-0.5674258,10.213664,-0.29260445,0.34147367,-0.12644911,-3.0825983636153724,14.198381317523564,0.07136128263199916
23.86,0,1,3.8019924,9.188946,7.323863,0.26633725,-0.54367006,0.23151793,48.07532420309739,-17.929421028758775,0.07599164123199906
23.88,0,1,-0.33518824,5.097255,10.91756,0.36774087,0.3555236,0.22235495,25.016863454784023,1.5935045405175141,0.08043874023199896
23.900000000000002,0,1,-3.4979286,5.571307,13.445837,-0.3555236,-0.32986724,-0.05131268,21.851002775507983,13.513886356476966,0.07941248663199879
23.92,0,1,0.92655605,4.7644615,11.413159,-0.029932396,-0.27000242,-0.19792034,22.591435757234997,-4.284443677932988,0.07545407983199888
23.94,1,1,-1.7118542,2.918532,10.012551,0.66767573,0.22296582,0.15271631,16.030326843352228,9.321405045652872,0.07850840603199881
23.96,1,1,2.7940333,2.2146366,15.186421,0.9071349,-0.675617,0.43310347,8.16186473304031,-10.318073599064022,0.08717047543199863
23.98,1,1,-1.2880806,-0.7757214,18.215086,-1.142318,-0.23640485,-0.25411993,-2.4325007063331627,4.041289221003478,0.08208807683199873
24.0,0,1,-1.3503298,7.3310456,8.62152,-0.18142697,0.2864958,-0.11911872,40.03287655500629,6.8042800457805,0.07970570243199879
24.02,1,1,5.5138464,4.132392,4.158728,1.2815952,-0.70371675,0.5687156,30.89409467154928,-43.24343731763586,0.09108001443199855
24.04,0,1,-2.4301147,-1.8076223,19.814413,-0.02076942,0.016493361,0.17959438,-5.173976590166039,6.96342326178368,0.09467190203199848
24.060000000000002,1,1,-3.6607344,0.58418524,13.84088,-0.9260717,0.007941248,-0.24740042,2.336609908059853,14.802166132813683,0.0897238936319977
24.080000000000002,0,0,3.596091,4.256891,4.3598413,0.45570546,-0.45570546,0.10934488,36.98795790347217,-30.547537641353596,0.09191079123199766
24.1,0,1,-1.4700398,0.9672575,10.441113,0.32620203,-0.005497787,0.21380283,5.241333306016088,7.980462008396018,0.09618684783199757
24.12,0,1,-2.5809495,1.6448165,12.959814,-0.3475823,-0.08979719,0.0842994,7.095246789083155,11.17574139027512,0.09787283583199753
24.14,0,1,0.25378537,0.20350714,8.604761,-0.5503896,-0.19792034,-0.047647487,1.3542342053323269,-1.6888970104831362,0.09691988609199755
24.16,0,1,-1.388637,2.0973208,7.8410106,0.3903429,0.089186326,0.36163223,14.755594173261612,9.708439743834798,0.1041525306919974
24.18,0,1,1.9129672,0.1364695,12.34211,-0.36957347,-0.106901415,0.47525316,0.6260320618625276,-8.809931567298262,0.1136575938919972
24.2,0,1,-1.0199299,0.6368576,8.980651,0.17348573,-0.04520403,0.3481932,4.0304829275968705,6.463210154521983,0.12062145789199705
24.22,0,1,-1.2138603,-7.0605006,18.772936,-0.47891834,-0.25411993,0.06841691,-20.57192686152123,3.4633873084293394,0.12198979609199702
24.240000000000002,1,1,-0.19632454,4.8745947,9.315839,0.68600166,-0.16737708,0.09407325,27.61598408527524,1.0697300545980346,0.12387126109199731
24.26,0,0,1.0869676,1.508347,3.667917,-0.21746802,-0.2846632,0.04520403,21.518256896880892,-15.326980873863876,0.12477534169199729
24.28,0,1,-0.7326257,2.7988217,10.206482,-0.40866885,0.10751228,0.28527406,15.297187816897493,3.959975272440644,0.13048082289199717
24.3,0,0,0.4213795,2.2385786,7.1993647,0.1337795,0.027488936,0.44043383,17.244859563702992,-3.1989645883705005,0.13928949949199698
24.32,0,0,0.8643068,0.36870706,6.670246,0.462425,-0.09285152,0.004886922,3.137705170205139,-7.371916833442499,0.13938723793199698
24.34,1,1,-1.1252748,1.5298948,8.461109,-0.58032197,0.080634214,-0.48380527,10.161610226790701,7.456016662521269,0.12971113253199718
24.36,0,1,0.50038815,2.8993783,7.656657,0.3481932,0.073303826,0.18203785,20.699978841422027,-3.4974586803180614,0.1333518895319971
24.38,1,0,2.4061728,0.8355764,5.9041014,-0.8185594,0.08735373,0.37140608,7.466559844727283,-21.97513573920234,0.14078001113199692
24.400000000000002,0,0,-1.6903064,2.5378537,7.2783732,-0.19853121,-0.01038471,-0.018325957,18.759812540542978,12.368528795325277,0.14041349199199687
24.42,0,1,-0.6751649,-3.4261026,8.010999,0.44165558,0.14172074,-0.20708331,-23.081955678574644,4.4310200292476285,0.13627182579199695
24.44,0,1,1.970428,-2.7222073,9.390059,0.1020145,0.23884831,0.10751228,-15.839896586252316,-11.394942734036611,0.13842207139199691
24.46,0,1,0.7206547,0.5602432,8.075643,-0.68477994,0.07391469,0.042760566,3.9528463283212956,-5.087293335855349,0.1392772827119969
24.48,0,0,-2.327164,0.7134721,6.7229185,0.17287487,0.07696902,-0.17959438,5.726872686364605,18.99453111040987,0.13568539511199698
24.5,0,1,0.22505496,-1.3503298,9.483433,0.28405234,0.048258353,-0.17837265,-8.101523868913194,-1.3458828264669425,0.13211794211199707
24.52,0,0,1.4389153,2.7700913,4.4675803,0.07880162,0.15821409,-0.16249016,30.5485317126635,-15.308624446350127,0.12886813891199714
24.54,0,1,-1.5107412,-0.12210429,9.188946,-0.5662721,0.28955013,-0.1441642,-0.7512273103311817,9.33558231171482,0.1259848549119972
24.560000000000002,1,1,0.50517654,1.2689269,8.176199,0.6994407,0.07819075,0.089186326,8.80526434340853,-3.4938744527337295,0.12776858143199749
24.580000000000002,0,1,0.04070143,-0.31124622,9.263166,-0.6041457,-0.042760566,-0.15760323,-1.92441939099384,-0.2516083463754231,0.12461651683199755
24.6,0,1,-0.47644615,2.2529438,8.949526,0.021380283,-0.27550024,-0.22418754,14.110793535839903,2.9553459089188583,0.12013276603199764
24.62,0,0,1.1468226,-1.5011644,1.1061212,0.3390302,-0.27977628,-0.06414085,-43.29398994833201,-31.592626298416945,0.11884994903199766
24.64,0,1,-1.8076223,0.29927522,14.896723,-0.2864958,0.34208453,-0.16554448,1.1425390528389374,6.917269987427773,0.11553905943199774
24.66,1,1,-1.2497733,5.3223104,9.854534,-0.689056,0.06352998,-0.2761111,28.182220340346753,6.367148178056387,0.11001683743199786
24.68,1,0,2.8538885,-2.779668,3.526659,0.8197812,-0.12461651,0.06352998,-31.49587363787604,-32.43801393527392,0.11128743703199784
24.7,1,1,1.0366893,-2.2936451,13.259089,-0.009773844,-0.8417723,-0.11789699,-9.784994058196132,-4.40552663141725,0.1089294972319979
24.72,1,1,-2.9281087,-0.25617957,13.278243,-0.97433007,0.73731434,-0.47219884,-1.0793548623416074,12.433553054254167,0.0994855204319981
24.740000000000002,0,1,3.3854012,11.247959,-3.6583402,-0.3390302,-0.52106804,0.0030543262,66.09997531526616,-15.972224613755923,0.09954660695599811
24.76,0,1,2.731784,-3.5482068,7.929596,0.57848936,-0.22113322,0.025045475,-22.931385397188397,-17.456229544575248,0.1000475164559981
24.78,1,1,-6.0884547,-2.2218192,9.299079,1.3634512,-0.4196644,-0.13622294,-11.304127531077993,32.48950491971647,0.09732305765599816
24.8,1,1,3.430891,-10.177752,28.80464,-1.2461652,-0.5479461,-0.24923302,-19.33378904142963,-6.407733111476218,0.09233839725599827
24.82,0,1,-0.37828386,16.565481,12.6222315,-0.086132,0.5564982,-0.16371189,52.68165512868985,1.040590869277449,0.08906415945599834
24.84,1,0,2.5689783,5.7724204,-0.25139117,0.83077675,-0.26511553,0.3933972,65.90727300185807,-23.970987258281077,0.09693210345599818
24.86,1,1,3.940856,-0.51714754,20.448877,-0.42210788,-0.9560041,0.116675265,-1.4225242775330182,-10.904763966686124,0.09926560875599813
24.88,1,1,-6.129156,-3.4165258,14.542381,-0.6261369,0.85154617,-0.4184427,-12.215613808054917,22.308218240261333,0.09089675475599832
24.900000000000002,1,1,3.083732,3.4835634,7.3430166,1.0671816,-0.37873647,0.06352998,23.62456823587587,-20.777887406541243,0.09216735435599852
24.92,1,0,1.757344,2.9472623,6.619968,0.77396625,0.30543262,0.23640485,23.28241971472019,-13.631779162555135,0.09689545135599842
24.94,1,1,-5.494693,-4.4603977,17.02038,-0.68844515,0.21074851,0.05131268,-14.00327048888561,17.342797946034473,0.09792170495599839
24.96,1,1,3.3159695,0.51475334,11.374852,-0.91874135,-0.6065892,0.089186326,2.4876636716233116,-16.236592664671672,0.09970543147599835
24.98,0,1,-0.107739076,-2.8107927,13.467384,0.43676865,-0.50762904,-0.053145275,-11.788665475170122,0.44868853981019896,0.09864252597599837
25.0,1,1,-1.2354081,2.7581203,10.01734,1.4135422,-0.50823987,-0.08857546,15.283755591784177,6.780767081969726,0.09687101677599841
25.02,0,1,2.3439236,-5.5258174,13.467384,-0.37934732,0.1563815,-0.15088372,-22.010251330558887,-9.147104487913579,0.09385334237599847
25.04,1,1,-0.4237737,4.0940847,12.08593,-1.0421361,0.09285152,-0.10445796,18.703014282678133,1.9020774356320125,0.09176418317599852
25.060000000000002,0,0,0.17717093,5.3007627,0.4333505,0.3408628,0.36041048,0.023823744,84.9526729066581,-1.9079618844715167,0.0922406580559986
25.080000000000002,0,0,0.557849,2.5761611,2.1140802,0.6792821,0.096516706,0.10934488,49.67802832920676,-9.502844670049718,0.09442755565599856
25.1,1,1,0.47165772,-0.78050977,14.760254,-0.82711154,-0.11728613,0.09162979,-3.025391898388462,-1.82768802457754,0.09626015145599852
25.12,0,1,-0.33279404,-4.7022123,10.376471,-0.018325957,0.18142697,0.002443461,-24.367110410877093,1.6732758037519508,0.09630902067599852
25.14,0,0,0.21308395,2.6120741,1.2378023,0.34025195,0.32253686,-0.1282817,64.31954229651316,-4.216120906847425,0.09374338667599857
25.16,0,1,-0.9504981,2.5187001,12.713211,-0.004886922,-0.16615535,-0.11484267,11.175740128568698,4.194514828533858,0.09144653327599862
25.18,0,1,-1.3862427,-0.047884032,10.697293,0.1386664,-0.034208454,0.05131268,-0.25434330271918754,7.383634179152355,0.09247278687599861
25.2,0,1,-2.1332338,-2.4013844,14.386758,-0.31887165,0.28588495,-0.009162978,-9.375580795515784,8.32075464111993,0.09228952731599861
25.22,0,1,-0.06703765,2.0446482,12.72997,0.6200282,-0.15027285,-0.17287487,9.124612188043798,0.2979059941603614,0.08883202991599869
25.240000000000002,0,1,-1.079785,6.0285997,6.5984197,-0.008552114,0.61086524,-0.33353242,42.039402670529114,6.888626551011403,0.08216138151599764
25.26,0,1,0.50517654,3.4979286,11.255142,-0.59131753,0.21013765,0.26450464,17.248124229272253,-2.4542990841104237,0.08745147431599752
25.28,0,1,0.28491,1.0749966,14.355634,0.25350907,-0.5656612,0.19730948,4.281661660336973,-1.133801434748867,0.09139766391599743
25.3,1,1,-6.3111157,-2.3582888,9.737218,0.3585779,0.48991394,-0.41416663,-11.488189144689787,32.20812787786062,0.08311433131599762
25.32,0,1,0.18435353,6.2632318,18.339584,0.30970868,-0.12339478,-0.2321288,18.854889006724143,-0.5450250464982895,0.07847175531599772
25.34,0,1,2.1068976,1.6184803,14.781801,0.16982053,-0.1337795,0.12217305,6.186472267116408,-8.064357314625195,0.08091521631599767
25.36,0,1,-3.6248214,1.9991584,11.877635,-0.5271767,0.18570304,0.08735373,9.14519058393959,16.749029662339435,0.08266229091599764
25.38,0,0,0.8810662,6.0956373,3.8714242,0.047036625,-0.24678956,-0.019547688,56.921641119531095,-6.956401997719278,0.08227133715599765
25.400000000000002,0,1,-0.7134721,1.9800048,10.94629,0.61636305,-0.0061086523,-0.20586158,10.231755277576571,3.669840162153973,0.078154105555997
25.42,0,1,-1.3239936,-0.6560113,11.870452,-0.010995574,0.24984388,-0.047647487,-3.1437341770346823,6.354672772151823,0.07720115581599701
25.44,0,1,1.7142484,0.11492168,11.329363,-0.30665436,-0.5479461,0.1459968,0.5746310156550953,-8.603733585488083,0.08012109181599696
25.46,0,1,-3.1842883,1.6783354,12.176909,0.29626966,0.13988814,-0.07086037,7.595324246258445,14.523389282344198,0.07870388441599699
25.48,0,0,0.21308395,1.5586253,7.4363904,-0.49663344,0.22174409,-0.089186326,11.832796384971308,-1.6064296990090676,0.07692015789599703
25.5,0,0,2.231396,2.2936451,6.114791,-0.27366763,-0.44715336,0.054367006,19.410891472837363,-18.863870219733425,0.078007498015997
25.52,0,0,-2.8538885,-2.9376855,4.1659107,0.15454891,-0.35430184,-0.008552114,-30.18888479533867,29.242596107375903,0.07783645573599701
25.54,0,1,-0.81642276,-7.860164,12.023681,0.49174652,-0.21685717,0.004886922,-33.113265572539994,3.252875188567516,0.077934194175997
25.560000000000002,1,1,-0.4237737,-1.412579,13.393165,-0.2003638,-1.0519099,-0.16554448,-6.017745513491563,1.8023035511611594,0.07462330457599649
25.580000000000002,0,1,-0.79726917,2.3894134,13.883976,0.084910266,0.40622538,0.03848451,9.749118902494095,3.2390131579511614,0.07539299477599647
25.6,1,0,4.4005427,3.0550013,-0.4405331,-0.75441855,-0.4098906,0.19853121,34.63594298149002,-54.95365835162111,0.07936361897599638
25.62,1,1,0.6751649,17.290924,1.1348516,0.8368854,0.23762658,0.17165314,85.63280506296151,-2.231316964886521,0.0827966817759963
25.64,1,1,-4.189853,-17.638084,24.890121,-1.2235631,1.0042624,-0.17165314,-34.946092336162366,7.820355131704035,0.07936361897599638
25.66,1,1,3.4620156,26.482265,-1.5251064,1.6670512,-0.7910705,0.26267207,81.87016520094842,-7.435833563768674,0.08461706037599627
25.68,0,1,-3.41892,-29.230808,38.5658,-0.3817908,-0.32620203,0.0018325958,-37.05227237765199,4.041282759932523,0.08465371229199627
25.7,1,1,-4.594473,14.020445,23.968353,0.5296202,1.1881329,-0.12156218,29.87723392269645,9.395041889717524,0.08222246869199631
25.72,1,0,4.441244,5.9400144,-0.1436521,-1.2082914,-0.44226643,0.1563815,53.20081577768339,-36.776784252827774,0.08535009869199625
25.740000000000002,1,1,-0.2753332,0.8882488,35.216312,0.5882632,0.57360244,0.03604105,1.4448010551442354,0.44780650440993713,0.08607091969199636
25.76,0,1,-7.177817,4.450821,4.0174704,0.21135938,0.51068336,-0.116675265,28.41743290838912,50.127094472659394,0.0837374143919964
25.78,0,1,3.9336734,-7.615956,22.586899,-0.3555236,0.015271631,0.032986723,-18.375692117784002,-9.370972507440444,0.0843971488519964
25.8,0,1,-4.4675803,2.0278888,9.457097,-0.17165314,-0.5204572,-0.09162979,10.972634040704278,24.792455805026467,0.08256455305199643
25.82,1,1,-0.320823,-10.754754,12.974179,1.6982054,0.22357668,0.021991149,-39.64792808576872,1.090639055232283,0.08300437603199642
25.84,1,1,5.734113,13.90313,3.4859576,-1.1410962,-0.29993483,0.10445796,64.2349196428453,-21.803880758983272,0.08509353523199638
25.86,1,1,-1.4460979,-4.525041,21.021091,-0.50701815,0.98532563,-0.02443461,-12.120428943176588,3.847473758417794,0.08460484303199639
25.88,0,0,0.0047884034,4.76925,-2.528277,0.5925393,-0.24007004,0.204029,62.070979783615925,-0.05082576218451683,0.08868542303199631
25.900000000000002,0,1,0.6991069,-6.83784,15.828068,0.48808134,0.2144137,-0.24190263,-23.34437379111749,-2.3218960507504756,0.08384737043199555
25.92,0,1,-5.2624555,-1.163582,10.433931,0.06352998,0.19547687,-0.48502702,-5.68627910547453,26.62243426555108,0.07414683003199576
25.94,0,0,1.3670892,3.9695864,5.925649,-0.5864306,0.103847094,-0.030543262,33.13459737626751,-10.85048059106802,0.07353596479199578
25.96,0,1,0.37349546,6.0238113,12.344504,0.13255776,0.36346483,0.38728857,26.000896578679658,-1.5575643125894165,0.08128173619199562
25.98,0,1,-1.2018893,-0.4309563,11.183316,0.45753807,0.11484267,0.2321288,-2.1942149719251924,6.129612069825757,0.08592431219199552
26.0,0,1,-0.6488287,2.4468741,10.977415,0.2919936,-0.19486602,-0.09468412,12.54465148887624,3.301733792257066,0.08403062979199556
26.02,0,1,-0.6703765,1.352724,12.864046,-0.23701571,-0.1881465,0.042760566,5.9948246984343685,2.966794607683584,0.08488584111199554
26.04,0,1,-0.7062895,2.5881321,16.230293,-0.028099801,0.25534168,0.21380283,9.051852935367682,2.460703048523598,0.08916189771199545
26.060000000000002,0,1,-1.6807296,6.3063273,5.032612,0.26083946,-0.22235495,0.02565634,49.92431051237752,11.767203005613124,0.08967502451199554
26.080000000000002,0,1,-2.0925324,-0.94570965,15.763424,-0.29749137,0.009773844,-0.021991149,-3.4034981058329254,7.54816534515372,0.08923520153199554
26.1,0,1,0.0,0.92416185,10.0508585,-0.17592919,0.4288274,0.07574729,5.253491714556043,-0.0,0.09075014733199552
26.12,0,1,-1.1971009,4.209007,7.1347213,0.3378085,0.04337143,-0.010995574,30.190860716771702,8.22302927047337,0.09053023585199552
26.14,0,1,-1.5682021,-3.0885203,14.065935,0.17959438,-0.08246681,-0.10995574,-12.31023667506484,6.21474637561972,0.08833112105199556
26.16,0,1,0.6607997,4.9703627,12.167333,-0.21319197,0.24740042,-0.106901415,22.190521977721364,-2.8781923078873413,0.0861930927519956
26.18,1,1,-0.31603462,3.4620156,9.696517,-0.92485,0.7031059,0.017104227,19.638816387047175,1.7581326792673726,0.0865351772919956
26.2,0,1,-0.58418524,-2.0398598,16.132132,0.48930305,-0.2846632,0.12339478,-7.201962651875392,2.0575492077419493,0.08900307289199555
26.22,1,1,-2.042254,-8.26239,8.3629465,0.61636305,-0.35796702,-0.23396139,-43.82407215304833,9.854993855347056,0.08432384509199566
26.240000000000002,0,0,0.3854665,0.076614454,6.43322,-0.13988814,0.20463985,-0.36651915,0.6810927865715228,-3.4287136949280135,0.07699346209199451
26.26,1,0,2.099715,3.7732618,4.357447,-0.68783426,0.087964594,-0.16371189,37.95744020719518,-20.015395413818396,0.07371922429199458
26.28,0,1,-0.62728083,8.48984,6.766014,0.15760323,0.398895,-0.13988814,51.327200471381076,3.3069343417955674,0.07092146149199464
26.3,0,0,-1.2282255,-2.6671407,4.84347,-0.09468412,0.28710666,-0.22602014,-28.092079993268054,12.523855917032993,0.06640105869199474
26.32,0,1,0.7134721,-5.0302176,11.81778,0.47158796,-0.48075095,-0.15210545,-23.01940929531226,-3.179510167719013,0.0633589496919948
26.34,0,1,-1.3982137,-9.576807,12.454638,-0.43676865,0.03848451,-0.21685717,-37.38470247101901,5.085711195924814,0.0590218062919949
26.36,0,0,0.533907,5.3965306,5.758055,-0.14477506,-0.017104227,-0.10140363,43.021320450294695,-3.8704416181539556,0.05699373369199494
26.38,1,0,0.9552865,5.1523223,4.074931,0.52839845,-0.49418998,0.051923547,50.911865267869956,-8.274172708135955,0.05803220463199492
26.400000000000002,0,1,-0.35673606,0.5434838,10.94629,0.059864793,0.16310102,-0.019547688,2.840898214673476,1.8642955067945493,0.057641250871994856
26.42,0,1,-0.8499416,7.249643,8.693346,-0.539394,0.0061086523,-0.19792034,39.69174923552294,4.2940729935519615,0.05368284407199494
26.44,0,0,-0.33758244,2.4732103,7.4244194,0.62125,0.16310102,-0.07941248,18.406128375735843,2.4701314161261108,0.05209459447199497
26.46,0,1,-0.15083471,-1.2856863,13.43626,-0.43799037,-0.3304781,-0.009162978,-5.465523826144047,0.6402480461009536,0.051911334911994976
26.48,0,1,-0.8762778,2.7341783,9.006987,-0.5656612,-0.14721853,-0.0983493,16.811426496273974,5.318557742555253,0.04994434891199502
26.5,1,0,0.18674773,-0.59136784,3.5458126,0.3903429,-1.4294246,0.02565634,-9.455728279253549,-2.9738182016900754,0.050457475711995006
26.52,1,1,1.460463,-10.986992,25.76161,0.43066,-0.93828905,0.02321288,-23.064465355300527,-2.9850956380431044,0.050921733311994996
26.54,0,1,-1.6831238,2.8443117,13.536817,-0.1386664,0.116675265,-0.06291912,11.77805334552285,6.937630017849641,0.04966335091199502
26.560000000000002,0,1,4.630386,6.5146227,-0.93134445,-0.16065755,-0.38789943,0.20769419,54.05777241058565,-35.13076213379183,0.053817234711995676
26.580000000000002,0,1,1.5873557,5.566519,6.1219735,-0.015271631,-0.19303341,0.15760323,41.353043443055846,-10.85972656123487,0.05696929931199561
26.6,0,1,-3.5673606,1.5849615,13.397953,0.0421497,0.16737708,0.01160644,6.5215109250147485,14.811055504733933,0.057201428111995606
26.62,0,1,2.0398598,4.0653543,7.393295,0.29260445,-0.054367006,0.14844026,27.92649567151177,-13.591427262565405,0.060170233311995544
26.64,0,1,-0.62728083,2.741361,11.652579,0.45753807,0.21868975,0.19242255,13.220084738087763,2.9996325987380734,0.06401868431199546
26.66,1,1,-1.055843,0.36152446,13.654132,-0.7507534,0.25350907,0.02443461,1.5121705860441363,4.420210062145939,0.06450737651199545
26.68,0,1,-1.1492168,8.92319,7.419631,-0.34208453,0.034208454,-0.021991149,49.92224786943704,5.655469552199527,0.06406755353199546
26.7,0,1,-1.532289,-3.608062,7.8865004,0.5516113,-0.18448131,0.20586158,-24.184863825678928,10.019639465387547,0.06818478513199537
26.72,0,1,-0.557849,-7.807492,15.277401,0.047647487,0.02443461,0.20280726,-27.053768588823388,1.86230124201894,0.07224093033199529
26.740000000000002,0,0,-1.6328455,-0.8403648,7.5824366,-0.2125811,0.122783914,0.11362094,-6.183686432264595,12.081034419690992,0.07451334913199564
26.76,0,1,0.18674773,4.537012,10.7116585,0.20830505,0.09590584,0.26145032,22.95236411192129,-0.9197145930972788,0.07974235553199553
26.78,0,1,0.8834604,1.6591818,10.520123,0.44043383,0.06291912,0.38056904,8.931652209301998,-4.741988138690078,0.08735373633199536
26.8,1,1,-0.31603462,-1.4652514,13.383588,-0.5858198,0.46303585,0.06963864,-6.246200254424452,1.344676163227869,0.08874650913199533
26.82,0,1,-2.6264393,6.019023,7.019799,0.013439035,0.15577064,0.07574729,38.76678135127355,15.856286483318026,0.0902614549319953
26.84,0,1,0.260968,2.9137435,8.152257,0.24923302,-0.5925393,0.093462385,19.658382596783724,-1.7266126170378664,0.09213070263199527
26.86,0,1,-1.3742718,-3.430891,12.993333,-0.115453534,0.12156218,0.007941248,-14.712884361867204,5.838913772882674,0.09228952759199527
26.88,0,1,1.1587936,-0.4189853,10.0269165,0.13255776,0.2919936,0.040317107,-2.376970213861021,-6.586632688349371,0.09309586973199525
26.900000000000002,0,1,0.9648633,0.4381389,11.11149,-0.31642818,0.16249016,-0.11301007,2.2496123643434744,-4.958980793495409,0.0908356683319949
26.92,0,1,-1.2138603,1.8818425,10.141838,0.26145032,-0.06414085,-0.070249505,10.438968690260195,6.7116814096605175,0.08943067823199492
26.94,0,1,0.10295067,0.6871359,8.580819,0.3622431,0.20952678,-0.0067195175,4.578040938927449,-0.6851952627793314,0.08929628788199492
26.96,0,1,-0.770933,3.2968156,16.874334,0.39828414,-0.1423316,-0.1441642,11.043646237293935,2.5673633312775337,0.08641300388199498
26.98,0,1,-1.340753,1.5921441,18.701109,-0.34697145,-0.1685988,-0.37018433,4.853820311308104,4.086003093438238,0.07900931728199513
27.0,0,1,1.1923125,10.907983,9.229648,0.26633725,-0.3408628,-0.22296582,49.53024886829689,-4.76992214440121,0.07455000088199523
27.02,0,1,2.8179753,5.5258174,5.243302,0.50885075,0.36774087,0.004886922,42.87074793111944,-20.30107650380492,0.07464773932199523
27.04,0,1,-0.21068975,3.4835634,19.17995,-0.46303585,0.45570546,-0.12950343,10.293538445967037,0.619232978133019,0.07205767072199529
27.060000000000002,0,1,0.04309563,3.2920272,11.394006,0.23151793,-0.21563543,-0.37323865,16.11528362191019,-0.2081936067243704,0.06459289772199411
27.080000000000002,0,0,-0.6943185,2.707842,6.5361705,0.35430184,0.40561453,-0.34391713,22.390086836723103,5.604976480630055,0.05771455512199426
27.1,0,1,0.8283938,5.5162406,9.85214,0.017104227,0.3200934,-0.10751228,29.15863308117484,-4.196023757792014,0.05556430952199431
27.12,1,0,-0.50038815,1.115698,7.7548194,-1.2351695,0.43982297,-0.27916542,8.170292683400055,3.6544298495620486,0.049981001121994426
27.14,1,1,-1.8291701,7.8050976,5.0613422,0.6597345,0.14966199,-0.19425514,55.41314959994173,11.124253907294944,0.04609589832199451
27.16,0,1,-0.6967127,-8.987833,13.285425,0.18509217,0.31764993,-0.06841691,-34.042564657107704,2.4871235365407913,0.04472756012199454
27.18,0,0,-0.81163436,3.3135753,6.6079965,-0.398895,0.36102137,-0.076358154,26.45994715347607,6.265708198454298,0.04320039704199457
27.2,0,0,-1.5945383,2.966416,0.35434186,-0.49174652,-0.014049901,-0.054367006,61.16094389895978,28.09044132945501,0.042113056921994595
27.22,0,1,-1.6280571,-2.789245,13.204022,0.3359759,-0.21197024,0.029321533,-11.84081314354245,6.878797513029677,0.04269948758199458
